sample_wall_ns,session,event,event_generation,event_wall_ns,overwritten_samples,capture_audio_timestamp_ns,capture_audio_wall_ns,capture_audio_timestamp_delta_ns,capture_audio_wall_delta_ns,capture_audio_ndi_timestamp_100ns,capture_audio_ndi_timecode_100ns,capture_audio_frames,capture_audio_sample_rate,capture_audio_channels,capture_audio_observations,capture_audio_pacing_anomalies,capture_video_timestamp_ns,capture_video_wall_ns,capture_video_timestamp_delta_ns,capture_video_wall_delta_ns,capture_video_ndi_timestamp_100ns,capture_video_ndi_timecode_100ns,capture_video_width,capture_video_height,capture_video_unused,capture_video_observations,capture_video_pacing_anomalies,output_audio_timestamp_ns,output_audio_wall_ns,output_audio_timestamp_delta_ns,output_audio_wall_delta_ns,output_audio_ndi_timestamp_100ns,output_audio_ndi_timecode_100ns,output_audio_frames,output_audio_sample_rate,output_audio_channels,output_audio_observations,output_audio_pacing_anomalies,output_video_timestamp_ns,output_video_wall_ns,output_video_timestamp_delta_ns,output_video_wall_delta_ns,output_video_ndi_timestamp_100ns,output_video_ndi_timecode_100ns,output_video_width,output_video_height,output_video_unused,output_video_observations,output_video_pacing_anomalies,filtered_audio_timestamp_ns,filtered_audio_wall_ns,filtered_audio_timestamp_delta_ns,filtered_audio_wall_delta_ns,filtered_audio_ndi_timestamp_100ns,filtered_audio_ndi_timecode_100ns,filtered_audio_frames,filtered_audio_unused_a,filtered_audio_unused_b,filtered_audio_observations,filtered_audio_pacing_anomalies,selected_video_timestamp_ns,selected_video_wall_ns,selected_video_timestamp_delta_ns,selected_video_wall_delta_ns,selected_video_ndi_timestamp_100ns,selected_video_ndi_timecode_100ns,selected_video_unused_a,selected_video_unused_b,selected_video_unused_c,selected_video_observations,selected_video_pacing_anomalies,mode,receiver_epoch_ns,next_audio_deadline_ns,next_video_deadline_ns,cumulative_audio_frames,video_ticks,audio_deadline_error_ns,video_deadline_error_ns,audio_catchups,video_catchups,repeated_video_frames,empty_audio_pulls,empty_video_pulls,ndi_total_audio_frames,ndi_total_video_frames,ndi_dropped_audio_frames,ndi_dropped_video_frames,ndi_queued_audio_frames,ndi_queued_video_frames,capture_video_minus_capture_audio_projected_ns,output_video_minus_output_audio_projected_ns,selected_video_minus_output_video_projected_ns,filtered_audio_minus_output_audio_projected_ns,selected_video_minus_filtered_audio_projected_ns
289909571142200,1,,3,0,0,1784445669649951000,289909556093900,21333300,21634000,17844456696294978,17844456696499510,1024,48000,2,361,7,1784445669640450200,289909569341000,16666700,17324400,17844456696249790,17844456696404502,3840,2160,0,462,3,1784445669649951000,289909556094000,21333300,21633700,0,0,1024,48000,2,361,7,1784445669640450200,289909569341300,16666700,17324100,0,0,3840,2160,0,462,3,1784445669649951000,289909556096200,0,100,0,0,1024,0,0,1444,1090,1784445669607116800,289909568127200,0,100,0,0,0,0,0,1840,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,361,462,0,0,0,0,-22747900,-22748100,-32119300,-2200,-54865200
289909833416000,1,,3,0,0,1784445669927283900,289909833409400,21333300,21567200,17844456699065369,17844456699272839,1024,48000,2,374,7,1784445669890450700,289909819091800,16666700,16799400,17844456698752352,17844456698904507,3840,2160,0,477,3,1784445669927283900,289909833409600,21333300,21567300,0,0,1024,48000,2,374,7,1784445669890450700,289909819092600,16666700,16799400,0,0,3840,2160,0,477,3,1784445669927283900,289909833411800,0,200,0,0,1024,0,0,1496,1129,1784445669857117300,289909818124900,0,0,0,0,0,0,0,1900,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,374,477,0,0,0,0,-22515600,-22516200,-32365700,-2200,-54879700
289910087736200,1,,3,0,0,1784445670161950200,289910067552400,21333300,21168300,17844456701408369,17844456701619502,1024,48000,2,385,8,1784445670157117900,289910086052900,16666700,17167300,17844456701413885,17844456701571179,3840,2160,0,493,3,1784445670161950200,289910067552600,21333300,21168400,0,0,1024,48000,2,385,8,1784445670157117900,289910086053100,16666700,17167200,0,0,3840,2160,0,493,3,1784445670161950200,289910067555100,0,400,0,0,1024,0,0,1540,1163,1784445670123784500,289910084793300,0,100,0,0,0,0,0,1964,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,385,493,0,0,0,0,-23332800,-23332800,-32073600,-2500,-55403900
289910338404400,1,,3,0,0,1784445670417949800,289910323641200,21333300,19398000,17844456703968030,17844456704179498,1024,48000,2,397,8,1784445670407118400,289910336377100,16666700,16536800,17844456703916531,17844456704071184,3840,2160,0,508,3,1784445670417949800,289910323641500,21333300,19398300,0,0,1024,48000,2,397,8,1784445670407118400,289910336377600,16666700,16536800,0,0,3840,2160,0,508,3,1784445670417949800,289910323643700,0,100,0,0,1024,0,0,1588,1199,1784445670373785000,289910334793600,0,200,0,0,0,0,0,2024,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,397,508,0,0,0,0,-23567300,-23567500,-31749400,-2200,-55314700
289910602901700,1,,3,0,0,1784445670695282700,289910602885800,21333300,21536900,17844456706749664,17844456706952827,1024,48000,2,410,8,1784445670657118900,289910585660200,16666700,16371800,17844456706416930,17844456706571189,3840,2160,0,523,3,1784445670695282700,289910602886200,21333300,21537200,0,0,1024,48000,2,410,8,1784445670657118900,289910585660700,16666700,16371700,0,0,3840,2160,0,523,3,1784445670695282700,289910602890800,0,100,0,0,1024,0,0,1640,1238,1784445670640452200,289910601453200,0,100,0,0,0,0,0,2088,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,410,523,0,0,0,0,-20938200,-20938300,-32459200,-4600,-53392900
289910854900400,1,,3,0,0,1784445670929949000,289910836465600,21333300,21367800,17844456709097545,17844456709299490,1024,48000,2,421,8,1784445670923786100,289910853065500,16666700,16292400,17844456709090687,17844456709237861,3840,2160,0,539,3,1784445670929949000,289910836465900,21333300,21368000,0,0,1024,48000,2,421,8,1784445670923786100,289910853066400,16666700,16292700,0,0,3840,2160,0,539,3,1784445670929949000,289910836468300,0,100,0,0,1024,0,0,1684,1271,1784445670890452700,289910851458600,0,100,0,0,0,0,0,2148,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,421,539,0,0,0,0,-22762800,-22763400,-31725600,-2400,-54486600
289911113153600,1,,3,0,0,1784445671207281900,289911113144800,21333300,20495900,17844456711862943,17844456712072819,1024,48000,2,434,8,1784445671173786600,289911103058600,16666700,17395400,17844456711581067,17844456711737866,3840,2160,0,554,3,1784445671207281900,289911113145100,21333300,20496200,0,0,1024,48000,2,434,8,1784445671173786600,289911103059500,16666700,17395800,0,0,3840,2160,0,554,3,1784445671207281900,289911113147900,0,100,0,0,1024,0,0,1736,1310,1784445671140453200,289911101457000,0,200,0,0,0,0,0,2208,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,434,554,0,0,0,0,-23409100,-23409700,-31730900,-2800,-55137800
289911368979300,1,,3,0,0,1784445671463281500,289911368971600,21333300,21205200,17844456714422595,17844456714632815,1024,48000,2,446,8,1784445671423787100,289911352195200,16666700,16407000,17844456714082487,17844456714237871,3840,2160,0,569,3,1784445671463281500,289911368971600,21333300,21205000,0,0,1024,48000,2,446,8,1784445671423787100,289911352195600,16666700,16406600,0,0,3840,2160,0,569,3,1784445671463281500,289911368974700,0,0,0,0,1024,0,0,1784,1346,1784445671407120400,289911368124300,0,0,0,0,0,0,0,2272,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,446,569,0,0,0,0,-22718000,-22718400,-32595400,-3100,-55310700
289911621606100,1,,3,0,0,1784445671697947800,289911603923800,21333300,19737700,17844456716771385,17844456716979478,1024,48000,2,457,8,1784445671690454300,289911619751400,16666700,17698200,17844456716750961,17844456716904543,3840,2160,0,585,3,1784445671697947800,289911603924000,21333300,19737500,0,0,1024,48000,2,457,8,1784445671690454300,289911619752100,16666700,17698100,0,0,3840,2160,0,585,3,1784445671697947800,289911603927800,0,500,0,0,1024,0,0,1828,1379,1784445671657120900,289911618123300,0,100,0,0,0,0,0,2332,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,457,585,0,0,0,0,-23321100,-23321600,-31704600,-3800,-55022400
289911881605300,1,,3,0,0,1784445671975280700,289911881598600,21333300,21500600,17844456719547666,17844456719752807,1024,48000,2,470,8,1784445671940454800,289911869503200,16666700,17502500,17844456719253394,17844456719404548,3840,2160,0,600,3,1784445671975280700,289911881598700,21333300,21500500,0,0,1024,48000,2,470,8,1784445671940454800,289911869503800,16666700,17502600,0,0,3840,2160,0,600,3,1784445671975280700,289911881601200,0,100,0,0,1024,0,0,1880,1418,1784445671907121400,289911868125600,0,100,0,0,0,0,0,2392,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,470,600,0,0,0,0,-22730500,-22731000,-31955200,-2500,-54683700
289912137058700,1,,3,0,0,1784445672231280300,289912137048400,21333300,18826500,17844456722101504,17844456722312803,1024,48000,2,482,10,1784445672190455300,289912119565200,16666700,16485000,17844456721755279,17844456721904553,3840,2160,0,615,6,1784445672231280300,289912137048900,21333300,18826500,0,0,1024,48000,2,482,10,1784445672190455300,289912119565900,16666700,16485000,0,0,3840,2160,0,615,6,1784445672231280300,289912137051900,0,200,0,0,1024,0,0,1928,1456,1784445672173788600,289912134787700,0,200,0,0,0,0,0,2456,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,482,615,0,0,0,0,-23341800,-23342000,-31888500,-3000,-55227500
289912388087600,1,,3,0,0,1784445672465946600,289912371670700,21333300,20102200,17844456724448788,17844456724659466,1024,48000,2,493,10,1784445672457122500,289912386210300,16666700,17396500,17844456724417405,17844456724571225,3840,2160,0,631,6,1784445672465946600,289912371670800,21333300,20101800,0,0,1024,48000,2,493,10,1784445672457122500,289912386210800,16666700,17396500,0,0,3840,2160,0,631,6,1784445672465946600,289912371672700,0,100,0,0,1024,0,0,1972,1489,1784445672423789100,289912384794400,0,0,0,0,0,0,0,2516,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,493,631,0,0,0,0,-23363700,-23364100,-31917000,-1900,-55279200
289912650683900,1,,3,0,0,1784445672743279500,289912650678200,21333300,22395900,17844456727240593,17844456727432795,1024,48000,2,506,10,1784445672707123000,289912635636000,16666700,16353900,17844456726917726,17844456727071230,3840,2160,0,646,6,1784445672743279500,289912650678300,21333300,22396000,0,0,1024,48000,2,506,10,1784445672707123000,289912635636500,16666700,16353900,0,0,3840,2160,0,646,6,1784445672743279500,289912650680300,0,0,0,0,1024,0,0,2024,1528,1784445672673789600,289912634786800,0,100,0,0,0,0,0,2576,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,506,646,0,0,0,0,-21114300,-21114700,-32483700,-2000,-53596400
289912904409800,1,,3,0,0,1784445672977945800,289912884463600,21333300,21291900,17844456729577678,17844456729779458,1024,48000,2,517,10,1784445672973790200,289912902193000,16666700,16260000,17844456729581397,17844456729737902,3840,2160,0,662,6,1784445672977945800,289912884464100,21333300,21292000,0,0,1024,48000,2,517,10,1784445672973790200,289912902194600,16666700,16261300,0,0,3840,2160,0,662,6,1784445672977945800,289912884467100,0,100,0,0,1024,0,0,2068,1561,1784445672940456800,289912901460400,0,100,0,0,0,0,0,2640,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,517,662,0,0,0,0,-21885000,-21886100,-32599200,-3000,-54482300
289913161343100,1,,3,0,0,1784445673255278700,289913161336900,21333300,21480000,17844456732345297,17844456732552787,1024,48000,2,530,11,1784445673223790700,289913152225300,16666700,16016600,17844456732081469,17844456732237907,3840,2160,0,677,6,1784445673255278700,289913161337000,21333300,21479900,0,0,1024,48000,2,530,11,1784445673223790700,289913152225600,16666700,16016300,0,0,3840,2160,0,677,6,1784445673255278700,289913161339400,0,100,0,0,1024,0,0,2120,1601,1784445673190457300,289913151453400,0,100,0,0,0,0,0,2700,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,530,677,0,0,0,0,-22376400,-22376600,-32561200,-2400,-54935400
289913418313500,1,,3,0,0,1784445673511278300,289913418304900,21333300,22348100,17844456734916738,17844456735112783,1024,48000,2,542,11,1784445673473791200,289913402512800,16666700,17188900,17844456734580296,17844456734737912,3840,2160,0,692,6,1784445673511278300,289913418305000,21333300,22348100,0,0,1024,48000,2,542,11,1784445673473791200,289913402513400,16666700,17189200,0,0,3840,2160,0,692,6,1784445673511278300,289913418308100,0,100,0,0,1024,0,0,2168,1637,1784445673457124500,289913418121500,0,100,0,0,0,0,0,2764,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,542,692,0,0,0,0,-21695000,-21695500,-32274800,-3100,-53967200
289913670727600,1,,3,0,0,1784445673745944600,289913651768600,21333300,21304600,17844456737251566,17844456737459446,1024,48000,2,553,11,1784445673740458400,289913668957500,16666700,16708400,17844456737247078,17844456737404584,3840,2160,0,708,6,1784445673745944600,289913651768800,21333300,21304300,0,0,1024,48000,2,553,11,1784445673740458400,289913668957800,16666700,16708000,0,0,3840,2160,0,708,6,1784445673745944600,289913651772200,0,300,0,0,1024,0,0,2212,1670,1784445673707125000,289913668119600,0,0,0,0,0,0,0,2824,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,553,708,0,0,0,0,-22675100,-22675200,-32495200,-3400,-55167000
289913922102000,1,,3,0,0,1784445674001944200,289913907657100,21333300,21244100,17844456739808865,17844456740019442,1024,48000,2,565,11,1784445673990458900,289913919947800,16666700,18210900,17844456739749278,17844456739904589,3840,2160,0,723,6,1784445674001944200,289913907657200,21333300,21243800,0,0,1024,48000,2,565,11,1784445673990458900,289913919949000,16666700,18211800,0,0,3840,2160,0,723,6,1784445674001944200,289913907659000,0,100,0,0,1024,0,0,2260,1706,1784445673957125500,289913918296700,0,200,0,0,0,0,0,2884,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,565,723,0,0,0,0,-23776000,-23777100,-31681100,-1800,-55456400
289914184808300,1,,3,0,0,1784445674279277100,289914184803400,21333300,21209900,17844456742582552,17844456742792771,1024,48000,2,578,11,1784445674240459400,289914169059500,16666700,16453600,17844456742247045,17844456742404594,3840,2160,0,738,6,1784445674279277100,289914184803600,21333300,21209900,0,0,1024,48000,2,578,11,1784445674240459400,289914169060200,16666700,16453600,0,0,3840,2160,0,738,6,1784445674279277100,289914184805000,0,0,0,0,1024,0,0,2312,1745,1784445674223792700,289914184787500,0,100,0,0,0,0,0,2948,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,578,738,0,0,0,0,-23073800,-23074300,-32394000,-1400,-55466900
289914437401500,1,,3,0,0,1784445674513943400,289914420209100,21333300,21450600,17844456744934304,17844456745139434,1024,48000,2,589,11,1784445674507126600,289914435631300,16666700,17199900,17844456744913672,17844456745071266,3840,2160,0,754,6,1784445674513943400,289914420209600,21333300,21450900,0,0,1024,48000,2,589,11,1784445674507126600,289914435631500,16666700,17199500,0,0,3840,2160,0,754,6,1784445674513943400,289914420212700,0,200,0,0,1024,0,0,2356,1778,1784445674473793200,289914434787800,0,200,0,0,0,0,0,3008,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,589,754,0,0,0,0,-22239000,-22238700,-32489700,-3100,-54725300
289914688601500,1,,3,0,0,1784445674769943000,289914676132800,21333300,20096300,17844456747494141,17844456747699430,1024,48000,2,601,11,1784445674757127100,289914686848000,16666700,16995400,17844456747417966,17844456747571271,3840,2160,0,769,6,1784445674769943000,289914676133000,21333300,20096400,0,0,1024,48000,2,601,11,1784445674757127100,289914686848900,16666700,16994400,0,0,3840,2160,0,769,6,1784445674769943000,289914676135300,0,100,0,0,1024,0,0,2404,1814,1784445674723793700,289914684790900,0,0,0,0,0,0,0,3068,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,601,769,0,0,0,0,-23531100,-23531800,-31275400,-2300,-54804900
289914953607800,1,,3,0,0,1784445675025942600,289914932165900,21333300,21494800,17844456750054764,17844456750259426,1024,48000,2,613,11,1784445675023794300,289914951769900,16666700,16241600,17844456750080726,17844456750237943,3840,2160,0,785,7,1784445675025942600,289914932166200,21333300,21494800,0,0,1024,48000,2,613,11,1784445675023794300,289914951770400,16666700,16241600,0,0,3840,2160,0,785,7,1784445675025942600,289914932168400,0,200,0,0,1024,0,0,2452,1850,1784445674990460900,289914951452800,0,100,0,0,0,0,0,3132,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,613,785,0,0,0,0,-21752300,-21752500,-33015800,-2200,-54766100
289915203979200,1,,3,0,0,1784445675281942200,289915188468600,21333300,20502800,17844456752617400,17844456752819422,1024,48000,2,625,11,1784445675273794800,289915202114700,16666700,16561200,17844456752581715,17844456752737948,3840,2160,0,800,7,1784445675281942200,289915188468900,21333300,20503000,0,0,1024,48000,2,625,11,1784445675273794800,289915202115500,16666700,16561700,0,0,3840,2160,0,800,7,1784445675281942200,289915188471000,0,100,0,0,1024,0,0,2500,1886,1784445675240461400,289915201452800,0,100,0,0,0,0,0,3192,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,625,800,0,0,0,0,-21793500,-21794000,-32670700,-2100,-54462600
289915464939700,1,,3,0,0,1784445675559275100,289915464933900,21333300,21212800,17844456755385478,17844456755592751,1024,48000,2,638,11,1784445675523795300,289915452006200,16666700,17357100,17844456755081721,17844456755237953,3840,2160,0,815,7,1784445675559275100,289915464934000,21333300,21212700,0,0,1024,48000,2,638,11,1784445675523795300,289915452006600,16666700,17357200,0,0,3840,2160,0,815,7,1784445675559275100,289915464935900,0,100,0,0,1024,0,0,2552,1925,1784445675490461900,289915451454600,0,100,0,0,0,0,0,3252,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,638,815,0,0,0,0,-22552100,-22552400,-32781400,-1900,-55331900
289915720160800,1,,3,0,0,1784445675793941400,289915699781000,21333300,21357400,17844456757731108,17844456757939414,1024,48000,2,649,11,1784445675790462500,289915718556600,16666700,15322900,17844456757749060,17844456757904625,3840,2160,0,831,7,1784445675793941400,289915699781200,21333300,21357400,0,0,1024,48000,2,649,11,1784445675790462500,289915718557000,16666700,15322800,0,0,3840,2160,0,831,7,1784445675793941400,289915699783200,0,100,0,0,1024,0,0,2596,1958,1784445675757129100,289915718120200,0,100,0,0,0,0,0,3316,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,649,831,0,0,0,0,-22254500,-22254700,-32896600,-2000,-55149300
289915971072000,1,,3,0,0,1784445676049941000,289915956328800,21333300,19211100,17844456760296605,17844456760499410,1024,48000,2,661,13,1784445676040463000,289915968943700,16666700,15927400,17844456760246819,17844456760404630,3840,2160,0,846,7,1784445676049941000,289915956328900,21333300,19211100,0,0,1024,48000,2,661,13,1784445676040463000,289915968944100,16666700,15927200,0,0,3840,2160,0,846,7,1784445676049941000,289915956330600,0,0,0,0,1024,0,0,2644,1996,1784445676007129600,289915968127100,0,100,0,0,0,0,0,3376,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,661,846,0,0,0,0,-22092900,-22093200,-32516400,-1700,-54607900
289916233889800,1,,3,0,0,1784445676327273900,289916233880800,21333300,21637400,17844456763073692,17844456763272739,1024,48000,2,674,13,1784445676290463500,289916218731800,16666700,16268400,17844456762748441,17844456762904635,3840,2160,0,861,7,1784445676327273900,289916233881100,21333300,21637300,0,0,1024,48000,2,674,13,1784445676290463500,289916218732300,16666700,16268300,0,0,3840,2160,0,861,7,1784445676327273900,289916233883700,0,100,0,0,1024,0,0,2696,2035,1784445676257130100,289916218118700,0,100,0,0,0,0,0,3436,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,674,861,0,0,0,0,-21661400,-21661600,-32719800,-2600,-54378800
289916486822300,1,,3,0,0,1784445676561940200,289916467560100,21333300,21372600,17844456765409657,17844456765619402,1024,48000,2,685,13,1784445676557130700,289916485038700,16666700,16021200,17844456765414577,17844456765571307,3840,2160,0,877,7,1784445676561940200,289916467560400,21333300,21372600,0,0,1024,48000,2,685,13,1784445676557130700,289916485039300,16666700,16021100,0,0,3840,2160,0,877,7,1784445676561940200,289916467563700,0,100,0,0,1024,0,0,2740,2068,1784445676523797300,289916484787200,0,100,0,0,0,0,0,3500,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,685,877,0,0,0,0,-22288100,-22288400,-33081300,-3300,-55366400
289916737284300,1,,3,0,0,1784445676817939800,289916724052100,21333300,20197800,17844456767974038,17844456768179398,1024,48000,2,697,13,1784445676807131200,289916735415300,16666700,16222400,17844456767914721,17844456768071312,3840,2160,0,892,7,1784445676817939800,289916724052200,21333300,20197800,0,0,1024,48000,2,697,13,1784445676807131200,289916735415500,16666700,16222200,0,0,3840,2160,0,892,7,1784445676817939800,289916724053700,0,0,0,0,1024,0,0,2788,2104,1784445676773797800,289916734787100,0,100,0,0,0,0,0,3560,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,697,892,0,0,0,0,-22171800,-22171900,-32705000,-1500,-54875400
289916987567300,1,,3,0,0,1784445677073939400,289916980236600,21333300,20660200,17844456770535669,17844456770739394,1024,48000,2,709,13,1784445677057131700,289916985627700,16666700,17363400,17844456770415549,17844456770571317,3840,2160,0,907,7,1784445677073939400,289916980237000,21333300,20660500,0,0,1024,48000,2,709,13,1784445677057131700,289916985628300,16666700,17363600,0,0,3840,2160,0,907,7,1784445677073939400,289916980239900,0,200,0,0,1024,0,0,2836,2140,1784445677023798300,289916984793600,0,300,0,0,0,0,0,3620,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,709,907,0,0,0,0,-22198800,-22199000,-32498700,-2900,-54694800
289917254274600,1,,3,0,0,1784445677329939000,289917237258300,21333300,22867700,17844456773097043,17844456773299390,1024,48000,2,721,13,1784445677323798900,289917252388500,16666700,16919600,17844456773081557,17844456773237989,3840,2160,0,923,7,1784445677329939000,289917237258300,21333300,22867500,0,0,1024,48000,2,721,13,1784445677323798900,289917252389000,16666700,16919700,0,0,3840,2160,0,923,7,1784445677329939000,289917237260200,0,0,0,0,1024,0,0,2884,2176,1784445677290465500,289917251453500,0,500,0,0,0,0,0,3684,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,721,923,0,0,0,0,-21270300,-21270800,-32397900,-1900,-53666800
289917504450100,1,,3,0,0,1784445677585938600,289917492024900,21333300,21311000,17844456775655808,17844456775859386,1024,48000,2,733,13,1784445677573799400,289917502608100,16666700,17663500,17844456775580240,17844456775737994,3840,2160,0,938,7,1784445677585938600,289917492025100,21333300,21311100,0,0,1024,48000,2,733,13,1784445677573799400,289917502608900,16666700,17663900,0,0,3840,2160,0,938,7,1784445677585938600,289917492026900,0,100,0,0,1024,0,0,2932,2212,1784445677540466000,289917501454800,0,200,0,0,0,0,0,3744,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,733,938,0,0,0,0,-22722400,-22723000,-32179300,-1800,-54900500
289917768898700,1,,3,0,0,1784445677863271500,289917768887000,21333300,21297000,17844456778424207,17844456778632715,1024,48000,2,746,14,1784445677823799900,289917752042500,16666700,16483600,17844456778082983,17844456778237999,3840,2160,0,953,7,1784445677863271500,289917768887300,21333300,21297100,0,0,1024,48000,2,746,14,1784445677823799900,289917752042900,16666700,16483500,0,0,3840,2160,0,953,7,1784445677863271500,289917768890900,0,100,0,0,1024,0,0,2984,2252,1784445677807133200,289917768138200,0,100,0,0,0,0,0,3808,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,746,953,0,0,0,0,-22627100,-22627200,-32762000,-3600,-55385600
289918021498200,1,,3,0,0,1784445678097937800,289918004490900,21333300,21497700,17844456780769642,17844456780979378,1024,48000,2,757,16,1784445678090467100,289918019705600,16666700,17194100,17844456780746747,17844456780904671,3840,2160,0,969,7,1784445678097937800,289918004491400,21333300,21497900,0,0,1024,48000,2,757,16,1784445678090467100,289918019707300,16666700,17195400,0,0,3840,2160,0,969,7,1784445678097937800,289918004495500,0,500,0,0,1024,0,0,3028,2287,1784445678057133700,289918018124100,0,200,0,0,0,0,0,3868,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,757,969,0,0,0,0,-22685400,-22686600,-31750200,-4100,-54432700
289918271605100,1,,3,0,0,1784445678353937400,289918259622500,21333300,21250800,17844456783331994,17844456783539374,1024,48000,2,769,16,1784445678340467600,289918269522700,16666700,17534400,17844456783246698,17844456783404676,3840,2160,0,984,7,1784445678353937400,289918259622700,21333300,21250900,0,0,1024,48000,2,769,16,1784445678340467600,289918269523200,16666700,17534600,0,0,3840,2160,0,984,7,1784445678353937400,289918259624900,0,100,0,0,1024,0,0,3076,2323,1784445678307134200,289918268123300,0,200,0,0,0,0,0,3928,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,769,984,0,0,0,0,-23370000,-23370300,-31933500,-2200,-55301600
289918537191300,1,,3,0,0,1784445678609937000,289918517125900,21333300,22431600,17844456785907045,17844456786099370,1024,48000,2,781,16,1784445678607134800,289918535344900,16666700,16188200,17844456785913985,17844456786071348,3840,2160,0,1000,7,1784445678609937000,289918517126300,21333300,22431900,0,0,1024,48000,2,781,16,1784445678607134800,289918535345100,16666700,16188000,0,0,3840,2160,0,1000,7,1784445678609937000,289918517129700,0,300,0,0,1024,0,0,3124,2359,1784445678573801400,289918534784900,0,100,0,0,0,0,0,3992,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,781,1000,0,0,0,0,-21021200,-21021000,-32773200,-3400,-53790800
289918792940100,1,,3,0,0,1784445678887269900,289918792934700,21333300,21490300,17844456788663390,17844456788872699,1024,48000,2,794,18,1784445678857135300,289918784884000,16666700,16356700,17844456788414699,17844456788571353,3840,2160,0,1015,7,1784445678887269900,289918792934900,21333300,21490200,0,0,1024,48000,2,794,18,1784445678857135300,289918784884500,16666700,16356000,0,0,3840,2160,0,1015,7,1784445678887269900,289918792936600,0,0,0,0,1024,0,0,3176,2400,1784445678823801900,289918784790800,0,100,0,0,0,0,0,4052,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1015,0,0,0,0,-22083900,-22084200,-33239700,-1700,-55322200
289919049350200,1,,3,0,0,1784445679143269500,289919049344200,21333300,21833500,17844456791227571,17844456791432695,1024,48000,2,806,22,1784445679107135800,289919034726500,16666700,15959000,17844456790913368,17844456791071358,3840,2160,0,1030,7,1784445679143269500,289919049344300,21333300,21833500,0,0,1024,48000,2,806,22,1784445679107135800,289919034726900,16666700,15959100,0,0,3840,2160,0,1030,7,1784445679143269500,289919049346400,0,100,0,0,1024,0,0,3224,2440,1784445679073802400,289919034805300,0,200,0,0,0,0,0,4112,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,806,1030,0,0,0,0,-21516000,-21516300,-33411800,-2100,-54926000
289919303963300,1,,3,0,0,1784445679377935800,289919284139100,21333300,21672000,17844456793577078,17844456793779358,1024,48000,2,817,22,1784445679373803000,289919302171600,16666700,16707800,17844456793580103,17844456793738030,3840,2160,0,1046,8,1784445679377935800,289919284139400,21333300,21672000,0,0,1024,48000,2,817,22,1784445679373803000,289919302172200,16666700,16707900,0,0,3840,2160,0,1046,8,1784445679377935800,289919284142600,0,500,0,0,1024,0,0,3268,2473,1784445679340469600,289919301455300,0,100,0,0,0,0,0,4176,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,817,1046,0,0,0,0,-22165300,-22165600,-32616500,-3200,-54778900
289919554986000,1,,3,0,0,1784445679633935400,289919539848700,21333300,21043900,17844456796132716,17844456796339354,1024,48000,2,829,22,1784445679623803500,289919553258500,16666700,17598800,17844456796084840,17844456796238035,3840,2160,0,1061,8,1784445679633935400,289919539849100,21333300,21044000,0,0,1024,48000,2,829,22,1784445679623803500,289919553259500,16666700,17599400,0,0,3840,2160,0,1061,8,1784445679633935400,289919539851500,0,100,0,0,1024,0,0,3316,2509,1784445679590470100,289919551457800,0,100,0,0,0,0,0,4236,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,829,1061,0,0,0,0,-23541700,-23542300,-31531700,-2400,-55071600
